"state_code","source","name","ward_code","category","subtype","management","education","poi_type","global_id","id","no_of_teachers","no_of_students","Geometry"
"IM","GRID","Udimogwu Ojukwu University","IMSGUA02","Tertiary","University","Public","Formal","School","264f096b-323e-4364-9a4f-792636abd738","u_fc_poi_school.15820",,,"POINT (6.836265 5.7676283)"
"LA","GRID","Mimshaack School","LASIKU28","Tertiary","Standard","Private","Formal","School","265c1e90-cbc0-4577-9e6b-36c8013ec72a","u_fc_poi_school.15851",,,"POINT (3.48054 6.63817)"
"AN","OSGOF","Tansian University Oba Umuogali Oba","ANSJJT10","Tertiary","University","Public","Formal","School","267c77b8-77dc-4b45-8cad-85d6f1fba737","u_fc_poi_school.15902",,,"POINT (6.82149 6.08562)"
"LA","GRID","Federal Technical School Akoka","LASLMD02","Tertiary","Standard","Public","Formal","School","268496aa-7322-453d-8155-944f88d83cf4","u_fc_poi_school.15912",,,"POINT (3.385829 6.5237736)"
"FC","OSGOF","L C C N Bible School Pai Bassa","FCTKWL07","Tertiary","Adult Education","Public","Formal","School","269221c3-01bb-46e4-9e72-6754fdf346a3","u_fc_poi_school.15923",,,"POINT (6.96058 8.91273)"
"GO","GRID","Life Gate International Academy Gombe","GMSGME04","Tertiary","Standard","Public","Formal","School","2720448c-287e-449f-bd83-217415a8f41a","u_fc_poi_school.16167",,,"POINT (11.1762717 10.2826067)"
"AD","eHA Polio","Binkola Bible School","ADSMWA12","Tertiary","Standard","Faith Based","Formal","School","272f7e24-b3eb-4144-a78a-4b000adf8e56","u_fc_poi_school.16188",,,"POINT (12.037541 9.0135235)"
"EN","GRID","Diamond Child International School","ENSUWN11","Tertiary","Adult Education","Private","Formal","School","2765b301-867b-4aed-905e-53ce274b044b","u_fc_poi_school.16271","12","68","POINT (7.4961844 6.3904287)"
"BR","OSGOF","Mohd Goni College Of Legal Studies","12412","Tertiary","Adult Education","State Government","Formal","School","27989efc-bd7f-4512-b8b4-1288221a57cf","u_fc_poi_school.16342",,,"POINT (13.1503438 11.8468318)"
"EK","GRID","Next Level Builders Academy","EKSIDO06","Tertiary","Standard","Private","Formal","School","28196943-77c1-4104-a3ca-bed45d3262af","u_fc_poi_school.16560","3","18","POINT (5.1924767 7.844825)"
"PL","OSGOF","Cocin Bible School Cbs","PLSMBD09","Tertiary","Adult Education","Public","Formal","School","284b09d5-6d5e-4986-a503-42a1f5cae004","u_fc_poi_school.16643",,,"POINT (9.69932 8.50674)"
"OG","eHA Polio","Royal Health Institute","OGSEWO02","Tertiary","Adult Education","Private","Formal","School","286ef854-5fa8-48e2-b149-4aaba4fa6071","u_fc_poi_school.16686","80","900","POINT (3.192225 6.8502617)"
"SO","NMIS","Gudurega Islamia School","62305","Tertiary","Adult Education","Public","Religious","School","288e912c-b136-4479-a8bc-707e8943ba22","u_fc_poi_school.16741",,,"POINT (4.9300383 12.6690035)"
"KD","OSGOF","College Of Education State","KD0704","Tertiary","Tertiary","Unknown","Formal","School","289681b5-f524-46a0-b097-0c6c8bc663d7","u_fc_poi_school.16753",,,"POINT (8.3951308 9.4797374)"
"GO","GRID","Brilliant Children Faundation","GMSAKK02","Tertiary","Standard","Private","Formal","School","28a62d9a-b3fd-411f-9b25-d6390d07b1f9","u_fc_poi_school.16774",,,"POINT (11.0929083 10.2921583)"
"EK","GRID","Metropolitan International Group Of Schools Adoekiti","EKSADO13","Tertiary","Standard","Public","Formal","School","28b77be4-f8c6-41db-a897-1764ea08adb7","u_fc_poi_school.16799","19","100","POINT (5.2218083 7.5858617)"
"LA","GRID","Nigeria Customs Service Training College Ikeja","LASIKA16","Tertiary","Adult Education","Public Private","Formal","School","28c42e86-0c29-4db4-8be2-a85323848ed1","u_fc_poi_school.16829",,,"POINT (3.3472 6.5949)"
"LA","OSGOF","National Open University","LASEOA20","Tertiary","University","Public","Formal","School","29d971e2-e6e1-4376-a93c-b13a540fbcea","u_fc_poi_school.17249",,,"POINT (3.40899 6.434)"
"KW","NMIS","Women Education Center","KWSLRN03","Tertiary","Adult Education","Public","Formal","School","29e4ebce-9cee-417e-b875-92062e43a7dd","u_fc_poi_school.17263",,,"POINT (4.530642 8.493619)"
"EK","GRID","Gods Own Abidec Academy","EKSOYE11","Tertiary","Standard","Private Faith Based","Formal","School","29fb80f9-2f0c-4e30-bd17-2a93f7ccbbbc","u_fc_poi_school.17299",,,"POINT (5.3169583 7.8006033)"
"AD","NMIS","Bible Heritage","ADSYLA03","Tertiary","Adult Education","Private","Integrated","School","2a542367-0f99-4be2-ac2d-f59eab2e93b2","u_fc_poi_school.17464",,,"POINT (12.448014 9.209144)"
"IM","Proxy Logistics","School of Nursing Amaumara Mbaise","IMSABB05","Tertiary","Adult Education","State Government","Formal","School","2aa3e7fb-9b84-4987-8c69-e9b39dd6c294","u_fc_poi_school.17601",,,"POINT (7.2194329 5.4747427)"
"GO","GRID","Talba International School","GMSKLT01","Tertiary","Standard","Public","Formal","School","2b54ad0d-324d-4031-80e3-559690d1afc7","u_fc_poi_school.17899",,,"POINT (11.4890317 9.9736083)"
"GO","GRID","Labak Science Academy","GMSGME02","Tertiary","Standard","Public","Formal","School","2b796a13-e018-4217-9361-ee7c990435c6","u_fc_poi_school.17960",,,"POINT (11.1866414 10.2996711)"
"CR","OSGOF","Faculty Of Management Block University Of Calabar","CRSANA03","Tertiary","University","Public","Formal","School","2bb4ba71-d5c1-4157-a02c-2e2b0ae68ed4","u_fc_poi_school.18050",,,"POINT (8.34784 4.94758)"
"EK","GRID","Nova International School","EKSADO10","Tertiary","Standard","Private","Formal","School","2bf4fa2c-7cd7-4a1d-91a6-48d2bc96b286","u_fc_poi_school.18179",,,"POINT (5.207325 7.6203933)"
"LA","GRID","Lagos State University Epe","LASEPE11","Tertiary","University","Public","Formal","School","2c25d03f-12b4-429e-9a0c-942fee0607d7","u_fc_poi_school.18243",,,"POINT (3.9998959 6.5854012)"
"EB","GRID","College Of Health Sciences Abakaliki","EBSUGB19","Tertiary","Adult Education","Public","Formal","School","2c2ff3fb-34e2-4ed7-86d9-5b42ba73e687","u_fc_poi_school.18263",,,"POINT (8.0925067 6.321195)"
"EK","GRID","Davic British International Schools","EKSIKR09","Tertiary","Standard","Private","Formal","School","2cd3c2e3-f33e-4caf-9033-18e670b56392","u_fc_poi_school.18534",,,"POINT (5.2287917 7.4579333)"
"LA","GRID","Yaba College Of Technology","LASLMD10","Tertiary","Standard","Public","Formal","School","2ce5f95e-20a5-4061-9e23-5bd9198dedca","u_fc_poi_school.18565","123","4567","POINT (3.3696682 6.5180233)"
"JI","OSGOF","Dutse Polytecnic","JI0606","Tertiary","Tertiary","Unknown","Formal","School","2d3ef379-1541-42b9-a927-05e89d9c6dee","u_fc_poi_school.18712",,,"POINT (9.35563 11.71717)"
"EK","GRID","Brighter Future Group Of Schools","EKSADO13","Tertiary","Standard","Public","Formal","School","2e00d887-e8fd-4667-9686-8284488b2c8d","u_fc_poi_school.19000","16","100","POINT (5.2215417 7.583695)"
"GO","GRID","Nana Aimana Academic Investment Tunfure","GMSAKK02","Tertiary","Standard","Public","Formal","School","2e0bde88-87cb-47dc-b0de-528ffd0eb908","u_fc_poi_school.19018",,,"POINT (11.0912167 10.29412)"
"IM","NMIS","Divine Favor Institute of Commerce","IMSNGB01","Tertiary","Adult Education","Private","Formal","School","2e38e0db-7e56-4442-9b8e-7dbed731b8ee","u_fc_poi_school.19103",,,"POINT (6.94954 5.765618)"
"PL","NMIS","Inter Faith Vocational Training Centre Hai Hong Bokkos","PLSBKK02","Tertiary","Adult Education","Private","Formal","School","2e4bf3b5-2e75-418c-86f1-622691fa3c85","u_fc_poi_school.19141",,,"POINT (9.03365 9.318759)"
"EK","GRID","New Creation Group Of School","EKSADO12","Tertiary","Standard","Private","Formal","School","2e6d563e-cd8c-4ed2-a1ef-04f5dbc293b1","u_fc_poi_school.19190","25","57","POINT (5.2272433 7.6566083)"
"EK","GRID","Complete Academy International Zone 3","EKSADO12","Tertiary","Standard","Private","Formal","School","2ed8dbe0-1446-4f99-ba2b-112b4aaf5274","u_fc_poi_school.19378",,,"POINT (5.237695 7.6786833)"
"IM","NMIS","Living Iwuko Academy","IMSAWD15","Tertiary","Adult Education","Private","Formal","School","2f6bb4ce-5971-48e2-bdd4-dd179d98ace5","u_fc_poi_school.19609",,,"POINT (6.971384 5.815169)"
"KD","NMIS","Business Apprentship Trainning Center","KD1010","Tertiary","Adult Education","Public","Formal","School","2fb32e15-7bd6-4f4f-b9b7-d5d9e7147beb","u_fc_poi_school.19723",,,"POINT (7.4014539 10.5035842)"
"PL","OSGOF","School Of Nursing Chako","PLSBUU18","Tertiary","Adult Education","Public","Formal","School","2fb55e72-7681-4f41-ad22-e6e97d0fbdba","u_fc_poi_school.19730",,,"POINT (8.74428 9.6863)"
"NI","NMIS","Nuru Ifahida Islamic","NISKUG10","Tertiary","Adult Education","Private","Religious","School","304aab12-95cf-4b6c-afcd-115edfdde4c2","u_fc_poi_school.19964",,,"POINT (5.5993849 9.2036462)"
"LA","GRID","Lagos Cambridge School","LASKSE21","Tertiary","Standard","Private","Formal","School","3091f77c-272f-4b56-84fb-dba6893db999","u_fc_poi_school.20083",,,"POINT (3.3725239 6.6175591)"
"EB","GRID","Mgbabor University Prescott Campus Abakaliki","EBSEBJ14","Tertiary","University","Public","Formal","School","30f61a51-17e8-4fb4-8bd4-7a386db4c4fa","u_fc_poi_school.20262",,,"POINT (8.080653 6.3261805)"
"LA","GRID","Valem School","LASIKU21","Tertiary","Standard","Private","Formal","School","3103c199-1839-4905-bc1b-76dbbc7e8c65","u_fc_poi_school.20284",,,"POINT (3.6569725 6.5913609)"
"BR","OSGOF","Ramat Poly Maiduguri","12410","Tertiary","Tertiary","Unknown","Formal","School","31749a1f-5cd5-41c6-b3f8-d08f6e378d53","u_fc_poi_school.20459",,,"POINT (13.1309623 11.8358276)"
"NA","NMIS","Alhaji Adamu Quranic Recitation School","NASDMA07","Tertiary","Adult Education","Private","Formal","School","31b12e9c-c76c-4bd4-9ca0-1a7ee87dae53","u_fc_poi_school.20556",,,"POINT (8.355473 8.389113)"
"AB","GRID","Adult Education Center","ABSNGK04","Tertiary","Standard","Public","Formal","School","31bb68c0-f5a0-4725-bcbe-b9e248215142","u_fc_poi_school.20566","5",,"POINT (7.4397133 5.1808667)"
"KW","OSGOF","Federal Polytechnic Igbo Idun","KWSFFA05","Tertiary","Adult Education","Public","Formal","School","31caaee4-a5a6-41d2-9719-67a538898e8f","u_fc_poi_school.20594",,,"POINT (4.6843 8.20426)"
"AB","GRID","National Roots Crops Research Institute Umudike","ABSKWU18","Tertiary","Standard","Public","Formal","School","31d7ae44-556d-456e-b299-0401f6a02fb7","u_fc_poi_school.20623","150","5000","POINT (7.5397305 5.4888793)"
"BY","OSGOF","Federal Polytechnic Ekowe Ekowe","BYSSPR05","Tertiary","Adult Education","Public","Formal","School","3217e254-596c-45ad-a597-8c62ba9150dd","u_fc_poi_school.20735",,,"POINT (6.09231 4.70851)"
"LA","NMIS","Community Vacational Central Ikeja","LASIKA06","Tertiary","Adult Education","Public","Formal","School","32443f01-7d1a-436a-a5ab-af54f1076ee7","u_fc_poi_school.20808",,,"POINT (3.3438363 6.5847239)"
"SO","NMIS","Mallam Bawa Islamia School","62307","Tertiary","Adult Education","Private","Religious","School","327e590f-cd97-41bf-a109-28c0e9565761","u_fc_poi_school.20890",,,"POINT (5.0689716 12.7103144)"
"EK","GRID","Tj Bonkee International Group Of Schools Ise Ekiti","EKSIEN01","Tertiary","Standard","Private","Formal","School","3287fbd3-c91e-46d2-9090-fc0bc389d9ef","u_fc_poi_school.20909",,,"POINT (5.4013917 7.46454)"
"EB","GRID","Vintage Polytechnic","EBSBKL13","Tertiary","Adult Education","Private","Formal","School","32a37939-0d6b-4776-b01f-cfb9d851186e","u_fc_poi_school.20951",,,"POINT (8.28526 6.33423)"
"GO","OSGOF","Bethabny International School","GMSAKK02","Tertiary","Adult Education","Public","Formal","School","32cf9d2b-81b2-407f-a94b-4f2253cf9af7","u_fc_poi_school.21025",,,"POINT (11.2067367 10.2824006)"
"NA","NMIS","Goverment Technical and Science College Asakio","NASLFA06","Tertiary","Adult Education","Public","Formal","School","33049fda-9e5a-48c6-ab7d-5c3fae347693","u_fc_poi_school.21114",,,"POINT (8.857952 8.606726)"
"EK","GRID","Avalanche Academy","EKSADO02","Tertiary","Standard","Private","Formal","School","3330a59d-38bb-47db-91e8-f3246f019c17","u_fc_poi_school.21163","19","105","POINT (5.2108383 7.655725)"
"SO","NMIS","Kwagyal Quranic School 2","61503","Tertiary","Adult Education","Private","Religious","School","3347314c-07aa-4f5d-b6b7-5e1863f3dd61","u_fc_poi_school.21202",,,"POINT (4.837603 12.9413941)"
"OG","eHA Polio","Ekiti State University Consult","OGSYES06","Tertiary","University","Public","Formal","School","334ef898-94ce-4937-aa61-93198e3bfe2b","u_fc_poi_school.21208",,,"POINT (3.0047417 6.6834583)"
"GO","GRID","Kingdom Breed School","GMSAKK02","Tertiary","Standard","Private","Formal","School","336c2bb4-5a50-403c-9392-2c0aa5fc4c96","u_fc_poi_school.21266",,,"POINT (11.09494 10.293885)"
"EN","GRID","Enugu State University Science And Technology Business School","ENSENU08","Tertiary","University","Public","Formal","School","33880068-523e-4c9b-b22b-e165f8bd97a5","u_fc_poi_school.21306",,"5","POINT (7.4939267 6.4523117)"
"AK","OSGOF","Life Leadership University Ikot Antia","AKSNYA08","Tertiary","University","Public","Formal","School","33df555b-ce74-477a-9424-20b5cf7db747","u_fc_poi_school.21444",,,"POINT (7.5876784 5.0327127)"
"DE","NMIS","Women Education Centre Ozoro","DTSDSZ13","Tertiary","Adult Education","Public","Formal","School","3442464a-53d9-489b-8961-de304cedb44b","u_fc_poi_school.21627",,,"POINT (6.2387439 5.5440814)"
"ED","OSGOF","Well Spring University","EDSBEN07","Tertiary","University","Public","Formal","School","34eef35e-aca9-444d-8f32-345be543011e","u_fc_poi_school.21927",,,"POINT (5.586 6.28099)"
"EK","GRID","International School","EKSIPN01","Tertiary","Standard","Private","Formal","School","35c090f7-f892-4730-bb5d-17413b890aa9","u_fc_poi_school.22250",,,"POINT (5.30775 7.6954167)"
"ED","OSGOF","Igbinedion University","EDSAKA10","Tertiary","University","Public","Formal","School","36102b99-b658-4560-bf7d-4277ea28b9cb","u_fc_poi_school.22353",,,"POINT (5.39445 6.734)"
"BY","OSGOF","School Of Nursing Tombia","BYSYEN07","Tertiary","Adult Education","Public","Formal","School","364bfb1b-db12-40aa-b279-bd1f061ccb50","u_fc_poi_school.22445",,,"POINT (6.26052 5.00167)"
"AB","GRID","Michael Okpara University Of Agriculture Umudike","ABSKWU10","Tertiary","University","Public","Formal","School","36d9f06b-475b-4bc8-9481-6887e18d2795","u_fc_poi_school.22686","7000","50000","POINT (7.54392 5.48221)"
"ON","NMIS","FATC Ikare Akoko","ODSANE10","Tertiary","Adult Education","Public","Formal","School","36e19f94-2d02-4a48-8ea7-2bb70297645c","u_fc_poi_school.22699",,,"POINT (5.722375 7.539416)"
"AK","NMIS","Odu College","AKSKPD10","Tertiary","Adult Education","Public","Formal","School","36f201af-9187-4ae1-aeda-8a4eaa603cb1","u_fc_poi_school.22726",,,"POINT (8.162445 4.859862)"
"SO","NMIS","Women Centre","61710","Tertiary","Adult Education","Public","Formal","School","3755bc34-1012-42ff-8579-b4707fa79426","u_fc_poi_school.22917",,,"POINT (5.255692 13.0643857)"
"EN","NMIS","Ugbaike Technical College","ENSENZ04","Tertiary","Adult Education","Public","Formal","School","376bc7c7-4221-439e-84f3-706177368b55","u_fc_poi_school.22945",,,"POINT (7.500519 6.956829)"
"AN","NMIS","Government Technical College Akpogoeze","ANSAJL17","Tertiary","Adult Education","Public","Formal","School","37740557-5974-4a43-b1ce-9d1b2dd34bdd","u_fc_poi_school.22960",,,"POINT (7.215414 6.139578)"
"CR","GRID","Cross River State University Of Technology Ogoja Campus","CRSGGJ07","Tertiary","Standard","Public","Formal","School","3787dfdf-d15a-4325-8b1e-1f497faba106","u_fc_poi_school.22991",,,"POINT (8.7850267 6.6208417)"
"GO","GRID","Aqsat Schools","GMSAKK08","Tertiary","Standard","Faith Based","Formal","School","3842dfcd-510c-4426-8251-62b63fedd9e8","u_fc_poi_school.23284",,,"POINT (11.2064383 10.046875)"
"LA","GRID","Federal College Of Education Akoka","LASLMD02","Tertiary","Standard","Public","Formal","School","384aa07b-0ccc-4554-a14e-4f2a762282cf","u_fc_poi_school.23295",,,"POINT (3.3849872 6.5219071)"
"OG","eHA Polio","Dot Institute Of Technology Wasinmi Ake","OGSABS01","Tertiary","Adult Education","Private","Formal","School","3882cec7-c6f9-41c7-92cd-4fd30e9383a5","u_fc_poi_school.23390",,,"POINT (3.3533217 7.1630567)"
"EK","GRID","Wisdom City Academy","EKSADO12","Tertiary","Standard","Public","Formal","School","388be705-b665-411e-9707-9a731c91858d","u_fc_poi_school.23409",,,"POINT (5.222175 7.6500433)"
"EB","GRID","Blessed Martins International Institute","EBSCHR01","Tertiary","Adult Education","Private","Formal","School","38f65c25-c71f-4008-8851-ac929e195cea","u_fc_poi_school.23593",,,"POINT (8.1146683 6.0531667)"
"GO","GRID","School Of Nursing And Midwifery","GMSGME07","Tertiary","Standard","Public","Formal","School","393671fa-d2f6-463b-a989-201cd695ab2e","u_fc_poi_school.23705",,,"POINT (11.15691 10.2868433)"
"GO","GRID","Gombe Academic","GMSAKK02","Tertiary","Standard","Public","Formal","School","396191f7-305f-4813-ba9b-82e393a67c05","u_fc_poi_school.23766",,,"POINT (11.1476717 10.25885)"
"EK","GRID","Nova International Group Of Schools Ado Ekiti","EKSADO12","Tertiary","Standard","Private","Formal","School","397219be-b7af-4732-8a34-f80201bd134c","u_fc_poi_school.23800",,,"POINT (5.2212317 7.65758)"
"BE","NMIS","Federal Science and Technical College Akpegede","BNSTKP05","Tertiary","Adult Education","Public","Formal","School","39b609e6-0e03-4b7c-831d-dad038cdffad","u_fc_poi_school.23908",,,"POINT (8.172499 7.139372)"
"EK","GRID","Knowledge Foundation Group Of Schools","EKSIPN08","Tertiary","Standard","Private","Formal","School","3a285835-3ef6-4f2d-90e8-098c544b22e3","u_fc_poi_school.24095",,,"POINT (5.2161333 7.6740767)"
"RI","NMIS","Bonny Local Government Industral Unit","RVSBNY05","Tertiary","Adult Education","Public","Formal","School","3a6f007b-0075-4018-8511-0d917a37a854","u_fc_poi_school.24213",,,"POINT (7.18114 4.430552)"
"EN","GRID","Enugu State College Of Education","ENSENU08","Tertiary","Adult Education","Public","Formal","School","3aabdcd1-6194-455d-9e5e-55062065bb2c","u_fc_poi_school.24299",,,"POINT (7.498445 6.4599067)"
"EK","GRID","Hallluyah Group Of School","EKSIKR05","Tertiary","Standard","Private","Formal","School","3b3ddfe0-2911-4e07-b57d-9f06e848a60e","u_fc_poi_school.24535","12","90","POINT (5.2220933 7.5170667)"
"PL","OSGOF","College Of Agriculture Lamba Gaulang","PLSTNK04","Tertiary","Standard","Public","Formal","School","3bcc9c24-b40e-4402-bc8f-a2baab1a7b49","u_fc_poi_school.24770",,,"POINT (9.78778 8.9319)"
"EN","GRID","Federal College Of Education Ehaamufu","ENSKEM03","Tertiary","Adult Education","Public","Formal","School","3c859d1b-ea90-4396-9d5a-35b9315e3c43","u_fc_poi_school.25076",,,"POINT (7.7693767 6.6741183)"
"SO","NMIS","Islamiyya Tasiriya Ga Nasarawa","61507","Tertiary","Adult Education","Private","Religious","School","3ca073be-5f75-4eb2-a48d-9cfa8a2839d7","u_fc_poi_school.25127",,,"POINT (4.7300449 12.9423085)"
"LA","OSGOF","Caleb University","LASIKU18","Tertiary","University","Public","Formal","School","3cb26dbb-edf2-4a47-ae30-6fcc3a05689b","u_fc_poi_school.25156",,,"POINT (3.64175 6.66788)"
"EK","GRID","Wisdom Foundations International School","EKSADO10","Tertiary","Standard","Private","Formal","School","3d135703-c43e-432e-b106-bb5cda8d6eac","u_fc_poi_school.25311",,,"POINT (5.202095 7.6201683)"
