"state_code","source","name","ward_code","category","subtype","management","education","poi_type","global_id","id","no_of_teachers","no_of_students","Geometry"
"ZA","OSGOF","Makarantar A Yusufa Dan Kaiwa","80204","Other","Standard","Faith Based","Religious","School","467b9ac4-5388-4939-988c-17f259a04fc0","u_fc_poi_school.29262",,,"POINT (5.96854 12.71626)"
"KN","NMIS","Litirawa Islamiyya School","KN3510","Primary","Primary","Public","Religious","School","46d890c6-cd2a-4f1d-8f63-457f6162e867","u_fc_poi_school.29408",,,"POINT (7.889661 12.02184)"
"KN","NMIS","Tazkiyyatul Dalab Islamiyya","KN1005","Primary","Primary","Public","Religious","School","46ecf58f-e44a-41e1-9b5b-cdb4ccff3e25","u_fc_poi_school.29433",,,"POINT (8.498175 12.24575)"
"KT","NMIS","Madarassatul Islamiyya Umg Bakwai","41309","Primary","Primary","Public","Religious","School","46fd6ae2-5884-4652-8970-360500ab3181","u_fc_poi_school.29462",,,"POINT (7.0549929 11.7556286)"
"KN","NMIS","Kuki Islamiyya School","KN0409","Primary","Primary","Public","Religious","School","470a8c51-a9ae-4c43-ad48-dd104fab1620","u_fc_poi_school.29484",,,"POINT (8.360728 11.4283)"
"KN","NMIS","Mallam Umar Rabiu Quranic School","KN0307","Primary","Primary","Public","Religious","School","470f5669-c6c3-4bad-a994-bebe244dd23b","u_fc_poi_school.29489",,,"POINT (8.218177 12.08434)"
"KN","NMIS","Tahfizul QurAn Disable Islamiyya School","KN3206","Primary","Primary","Public","Religious","School","471b3614-5cce-4421-80db-b073730f3559","u_fc_poi_school.29514",,,"POINT (8.477511 11.42091)"
"NI","NMIS","Hayatul Islamic School","NISKUT04","Primary","Primary","Faith Based","Religious","School","475f1821-2c19-4ff1-8903-41b754802c46","u_fc_poi_school.29623",,,"POINT (6.8087333 9.756765)"
"KN","NMIS","Maazu Mahmoud Islamiya","KN2509","Primary","Primary","Public","Religious","School","4761044d-e3b5-4bd2-96bd-9adcb9bceaa3","u_fc_poi_school.29627",,,"POINT (8.622217 11.93174)"
"KN","NMIS","Nahadatul Islamiyya","KN2804","Primary","Primary","Public","Religious","School","47785312-d190-4e11-800f-240de6b0528f","u_fc_poi_school.29672",,,"POINT (8.324472 11.82034)"
"KN","NMIS","Tarbiyatul Aulad Islamiyya","KN4406","Primary","Primary","Public","Religious","School","4796d35c-11a7-43ae-923e-a4b957c9d1ce","u_fc_poi_school.29708",,,"POINT (8.875834 11.78605)"
"KN","NMIS","Hadara Islamiyya","KN3201","Other","Other","Public","Religious","School","4798cb53-88a9-44fb-8808-a9b231b0cae4","u_fc_poi_school.29710",,,"POINT (8.577145 11.55108)"
"EB","NMIS","Trinity Methodist Nursery and Primary School","EBSZLL18","Primary","Standard","Public","Religious","School","47d18aba-9333-4333-b9fc-c4ff4af3a368","u_fc_poi_school.29793",,,"POINT (7.807943 6.587484)"
"KT","NMIS","Madrasatu Ummina Aishata Primary School","42708","Primary","Standard","Public","Religious","School","47e3713d-c7ba-4319-b77e-7f07bfca41ab","u_fc_poi_school.29824",,,"POINT (7.9485333 12.9845578)"
"KN","NMIS","Tahfizul Quran","KN1908","Primary","Primary","Public","Religious","School","47ecea5d-79da-4651-b8eb-92233cad53c0","u_fc_poi_school.29844",,,"POINT (7.927124 11.91734)"
"OY","NMIS","Imam Buhari College","OYSODS07","Tertiary","Adult Education","Private","Religious","School","480bd442-299e-4556-8cc7-a42243f2f975","u_fc_poi_school.29904",,,"POINT (4.244771 8.10384)"
"KN","NMIS","Usman Bin Affan Islamiya School","KN2504","Primary","Primary","Public","Religious","School","4859004d-881e-4e76-b2c8-db4584ba1433","u_fc_poi_school.30046",,,"POINT (8.527183 11.95385)"
"KN","NMIS","Toran Santa Islamiyya School","KN3504","Primary","Primary","Public","Religious","School","485e632d-cba0-486a-8415-42e233c20083","u_fc_poi_school.30057",,,"POINT (7.889476 12.14337)"
"KT","NMIS","Islamic School Yardaji","43409","Primary","Primary","Public","Religious","School","487024e8-a982-456b-b185-b3c81e4a28dc","u_fc_poi_school.30095",,,"POINT (8.5714121 13.0192984)"
"KN","NMIS","Yanmamman Islamiyya","KN4001","Primary","Primary","Public","Religious","School","48832c4f-84a3-44ad-bf45-864f8b61c1ff","u_fc_poi_school.30137",,,"POINT (8.041904 12.26229)"
"KT","NMIS","Unguwar Ayuba 2 Islamiya","40710","Primary","Primary","Public","Religious","School","489685ef-42b6-4a25-b500-af0fed7fee21","u_fc_poi_school.30179",,,"POINT (7.2328019 11.3031989)"
"KN","NMIS","Amru Bin Maaruf Islamiyya","KN0610","Other","Other","Public","Religious","School","48a26d57-664c-4405-aa35-65602e2fb785","u_fc_poi_school.30198",,,"POINT (8.688472 11.66124)"
"KN","NMIS","Yanlawa Islamiya","KN4401","Primary","Primary","Public","Religious","School","48c059bc-afa2-4949-b3bc-0a51d6f74d87","u_fc_poi_school.30243",,,"POINT (8.917666 11.7025)"
"KT","OSGOF","Isilamiyya School","42302","Other","Standard","Faith Based","Religious","School","4907ed5b-b1c7-41f0-bcba-345cb6657b44","u_fc_poi_school.30385",,,"POINT (7.93172 12.49979)"
"KN","NMIS","Mallam Ado Quranic School","KN0305","Primary","Primary","Public","Religious","School","490e7c0f-1ec7-4881-a267-977d5b020178","u_fc_poi_school.30401",,,"POINT (8.198047 12.09732)"
"KN","NMIS","Government Arabic Secondary School Dan Zaki","KN1704","Secondary","Standard","Public","Religious","School","49358675-ebdc-4f36-b0a6-885f7c2c04b8","u_fc_poi_school.30464",,,"POINT (8.679456 12.02537)"
"KN","NMIS","Madarasatul Hayatul Islamiyya Karasa","KN1110","Primary","Primary","Public","Religious","School","494fd409-0338-4476-ba28-abe0816273db","u_fc_poi_school.30510",,,"POINT (8.687149 10.81583)"
"KN","NMIS","Gidan Turawa Islamiya","KN0910","Other","Other","Faith Based","Religious","School","4978ea4a-384d-4256-a911-e1c83c9c5f83","u_fc_poi_school.30563",,,"POINT (8.64321 11.79369)"
"KN","NMIS","Government Girls Islamic Secondary School Sambawa B","KN3004","Secondary","Standard","Public","Religious","School","497c0d8c-bf4a-46dd-8391-b220403c531b","u_fc_poi_school.30568",,,"POINT (8.5322625 12.2231627)"
"SO","NMIS","Malam Zakariyya Islamiyya","62302","Primary","Primary","Private","Religious","School","4985b8fd-1341-4543-96d3-4c8a33b6b998","u_fc_poi_school.30582",,,"POINT (4.9549175 12.6386827)"
"KN","NMIS","Liman Na Abdu Islamiyya School","KN0501","Primary","Primary","Public","Religious","School","498a2d28-4498-48ee-bda9-bb0f60bf2a5e","u_fc_poi_school.30589",,,"POINT (8.287561 12.23391)"
"JI","NMIS","Hayatul Dinil Islamiyya Primary School","JI1005","Primary","Primary","Public","Religious","School","4a073a6a-3ebb-4bc4-ab20-d80b3547f66c","u_fc_poi_school.30792",,,"POINT (10.4211597 12.728755)"
"ZA","OSGOF","Islamiya School Unguwar Chida","81301","Other","Standard","Faith Based","Religious","School","4a347044-6030-4115-870c-a16a8b2d2837","u_fc_poi_school.30853",,,"POINT (7.00759 11.8351)"
"SO","NMIS","Hifzul Quran Karangiya","60807","Primary","Primary","Public","Religious","School","4a6540ac-36f6-44b1-811b-9cd843000a43","u_fc_poi_school.30937",,,"POINT (5.3015186 13.7331625)"
"KN","NMIS","Irshadu Sabiyan Islamiyya Prim School Kofar Kudu Tofa","KN3910","Primary","Primary","Public","Religious","School","4a6844d6-c679-4e08-8c8f-fa087f6d5b76","u_fc_poi_school.30940",,,"POINT (8.276445 12.05886)"
"SO","NMIS","Bunkari Nizzamiya Islamiyya School","60102","Primary","Primary","Public","Religious","School","4a734dc7-2a4e-4f25-bae7-3e3b37a15e1d","u_fc_poi_school.30958",,,"POINT (4.901885 13.1199102)"
"ZA","NMIS","Khadiza Memorial Colleage Of Arabic And Islamic Studies","81405","Other","Other","Private","Religious","School","4a7574a5-6831-4484-b258-e8e573ce2eb5","u_fc_poi_school.30964",,,"POINT (7.047435 12.9841267)"
"KN","NMIS","Mallam Usman Tahfizul Quran Bari","KN3404","Primary","Primary","Public","Religious","School","4a7fb153-87e9-45fc-a4c2-860595a43271","u_fc_poi_school.30979",,,"POINT (7.755745 11.57072)"
"ZA","OSGOF","Madarasatul Islamiya Kunnama","81405","Other","Standard","Faith Based","Religious","School","4af5c082-9853-49cd-ae87-f46d246d7573","u_fc_poi_school.31183",,,"POINT (7.03108 12.96396)"
"KN","NMIS","Yandadi Islamiyal","KN2610","Primary","Primary","Public","Religious","School","4b799e11-2c8e-41a6-9e31-a4d546726758","u_fc_poi_school.31401",,,"POINT (8.238401 12.45171)"
"KT","NMIS","Madarasatul Dariqatul Huda","40701","Primary","Primary","Public","Religious","School","4bb1d7d0-e57f-4401-8884-9857f5913474","u_fc_poi_school.31511",,,"POINT (7.1237111 11.4565677)"
"KN","NMIS","Geza Primary School","KN3005","Primary","Primary","Private","Religious","School","4bc71fc6-d37f-4d84-b58f-1a7439b48b70","u_fc_poi_school.31555",,,"POINT (8.503313 12.16788)"
"ZA","OSGOF","Madar Tab Kuran Ruwan Rana","80408","Other","Standard","Faith Based","Religious","School","4c279106-d90d-43f0-89e9-8a516fad4a31","u_fc_poi_school.31714",,,"POINT (5.67076 12.20241)"
"NI","NMIS","Madarasatul Wasilatul Huda","NISKAG06","Primary","Standard","Private","Religious","School","4c3a098e-7189-4e69-8dd7-41afc04722e0","u_fc_poi_school.31740",,,"POINT (6.2918066 10.2763599)"
"KT","NMIS","Makarantar Malam Yushau","43001","Primary","Primary","Public","Religious","School","4c499468-d2e5-4447-8830-58355b23a820","u_fc_poi_school.31762",,,"POINT (7.6618938 12.8719192)"
"KN","NMIS","Riyadul Quran Islmiy Mai Yammakaranta","KN0502","Primary","Primary","Public","Religious","School","4c62b188-78e6-41a8-89da-ac35e12e2ff1","u_fc_poi_school.31800",,,"POINT (8.241282 12.24032)"
"KN","NMIS","Maa Ahad Sheik Auwalu Isa Islamiyya","KN0701","Primary","Primary","Public","Religious","School","4c97100f-4891-4449-b279-f558955118b8","u_fc_poi_school.31887",,,"POINT (8.511464 12.01369)"
"OS","NMIS","Olaguju Islamic Center Ede","OSSENH08","Secondary","Standard","Private","Religious","School","4d2a2e1d-6895-4d8a-afd6-2ef482710c0e","u_fc_poi_school.32124",,,"POINT (4.443471 7.733345)"
"KN","NMIS","Tahfizul Quran Suntulma Primary","KN3102","Primary","Primary","Public","Religious","School","4d41f69e-cbb9-4bb8-bf71-0790c39eaba1","u_fc_poi_school.32170",,,"POINT (8.554106 12.03412)"
"KD","NMIS","Madarasatul Ta Adibul Aulad Ala Darikin Nabiyyul Huda","KD2105","Other","Other","Faith Based","Religious","School","4d6845dd-846f-47c8-9468-cae126ae5f3e","u_fc_poi_school.32238",,,"POINT (7.878024 11.0072182)"
"KD","NMIS","Almkiri Model Primary School Dan Alhaji","KD1702","Primary","Primary","Public","Religious","School","4d78c050-ba20-4b1e-b3e7-02cc3f96f70f","u_fc_poi_school.32267",,,"POINT (8.68453 10.5436117)"
"KT","NMIS","Makarantar Malam Bello Mai Almajirai","42108","Primary","Primary","Public","Religious","School","4d8ca50d-eb34-4e89-96f9-fd50ad8f8944","u_fc_poi_school.32304",,,"POINT (7.6069497 12.9687623)"
"KW","NMIS","Anwar Muminina College of Arabic and Islamic Studies","KWSARP08","Secondary","Standard","Private","Religious","School","4dd4c595-7c71-4572-bab4-6505f885e512","u_fc_poi_school.32436",,,"POINT (5.238915 8.074835)"
"NI","NMIS","Ibrahimiyah Islamic School","NISKUG12","Primary","Primary","Private","Religious","School","4df63580-7df6-423c-bf27-65650239072c","u_fc_poi_school.32479",,,"POINT (5.8535028 8.9403498)"
"KT","NMIS","Hizbul Rahim Islamiyya","40904","Primary","Primary","Public","Religious","School","4e260bc2-89da-4f6c-83c0-81ad35055eb0","u_fc_poi_school.32566",,,"POINT (7.3384319 12.2607867)"
"KN","NMIS","Jangaru Islamiya School","KN3207","Primary","Primary","Public","Religious","School","4e37a208-cef7-4cfa-aa49-fb4a9146651e","u_fc_poi_school.32597",,,"POINT (8.59477 11.48284)"
"KT","NMIS","Makarantar Malam Sanusi","43001","Primary","Primary","Public","Religious","School","4e3c4165-772e-4232-8cdb-ef9d4b22187b","u_fc_poi_school.32608",,,"POINT (7.6601922 12.8728603)"
"EB","NMIS","Announciatio Catholic Secondary School Kpirikpiri","EBSUGB10","Secondary","Standard","Public","Religious","School","4e48cc28-d53c-404f-9f8e-dd080bb7e172","u_fc_poi_school.32630",,,"POINT (8.096521 6.340415)"
"SO","NMIS","Islamiyya Gandu","61507","Tertiary","Adult Education","Private","Religious","School","4e4d44c6-49c2-4806-b088-f03abf9d7222","u_fc_poi_school.32640",,,"POINT (4.7325525 12.9381749)"
"KN","NMIS","Kofar Kudu Islamiyya Daho","KN0203","Primary","Primary","Public","Religious","School","4e94beca-cb9b-491d-8a44-3e797207a153","u_fc_poi_school.32770",,,"POINT (9.207399 11.66459)"
"KN","NMIS","Government Girls Arabic Secondary School Hotoro","KN3106","Secondary","Standard","Public","Religious","School","4e9d1d04-86ed-4d0b-8660-96b43697057e","u_fc_poi_school.32782",,,"POINT (8.582265 11.97928)"
"KN","NMIS","Jibawa Islamiyya","KN3708","Primary","Primary","Public","Religious","School","4e9d7aff-b609-4bc2-b8f9-46dd62d03e75","u_fc_poi_school.32783",,,"POINT (9.159277 11.53591)"
"KN","NMIS","Tarbiyatul Auladi Islamiyya Gargai","KN0406","Primary","Primary","Public","Religious","School","4eaf06e1-e7bb-4cb5-8582-53f61dad7919","u_fc_poi_school.32808",,,"POINT (8.383777 11.54737)"
"KT","NMIS","Madarasatul Qiraatul Qurani Wattajwidi","40906","Primary","Primary","Public","Religious","School","4eb7cac0-a91b-4b8b-b843-97c48b31b9f1","u_fc_poi_school.32820",,,"POINT (7.3438473 12.1372138)"
"KN","NMIS","Kiwaya Intergrated Quran School","KN0305","Primary","Primary","Public","Religious","School","4ec90bef-a7c7-46fb-8950-bef33e8c751d","u_fc_poi_school.32845",,,"POINT (8.188042 12.12049)"
"KN","NMIS","Madarasatu Adam Nurul Quran","KN3509","Primary","Primary","Public","Religious","School","4ecfcc5b-ab6f-4dad-b582-bedd9e18014f","u_fc_poi_school.32856",,,"POINT (7.995016 12.04901)"
"KN","NMIS","Ruga Islamiyya","KN4311","Primary","Primary","Public","Religious","School","4ed0e4bb-b1b1-4e78-8e8c-be6f1a98d08d","u_fc_poi_school.32860",,,"POINT (8.660605 11.94308)"
"KT","NMIS","Madarasatul Dariqilmustaqim","40701","Primary","Primary","Public","Religious","School","4f0e1db9-daf1-42e0-99a0-88832ff7ba62","u_fc_poi_school.32954",,,"POINT (7.125079 11.4546043)"
"KN","NMIS","MaAhad Liman Dauda Islamiyya School","KN3504","Primary","Primary","Public","Religious","School","4f1069a4-c298-4d71-94bd-7b29f39d949c","u_fc_poi_school.32956",,,"POINT (7.919973 12.15855)"
"SO","NMIS","Filyanu Lslam Katami","61507","Primary","Primary","Private","Religious","School","4f13789f-56cf-402c-b886-1dbacdb78640","u_fc_poi_school.32959",,,"POINT (4.730074 12.9418781)"
"GO","NMIS","Fita Nomadic School","GMSBLG01","Primary","Primary","Private","Religious","School","4f44fb1e-0be5-4800-93a6-fbdb9804afcc","u_fc_poi_school.33046",,,"POINT (11.54288 9.705504)"
"KN","NMIS","Khairiyya Islamiyyaprimary School Sawaina","KN3011","Primary","Primary","Public","Religious","School","4f5f6653-dd08-4202-86fe-bea00349af6e","u_fc_poi_school.33086",,,"POINT (8.689042 12.16273)"
"KT","NMIS","Madarisaturadd Uazhanilalkitabiwassuna","42708","Primary","Primary","Public","Religious","School","4f728246-493a-4dea-b206-cfdee8d5c97f","u_fc_poi_school.33119",,,"POINT (7.9422784 12.976833)"
"KN","NMIS","Nurul Quran Shagari Quarters","KN0505","Primary","Primary","Public","Religious","School","4f99dc89-ec12-4f99-a288-84cfd6374c9a","u_fc_poi_school.33192",,,"POINT (8.258742 12.22354)"
"KN","NMIS","Kafi Awo Islamiya","KN2206","Primary","Primary","Public","Religious","School","4fe668f4-b130-4306-b14f-8342300a58b3","u_fc_poi_school.33332",,,"POINT (7.881741 11.73293)"
"KT","NMIS","Madasrasatul Nurul Islam Kukoki","40904","Primary","Primary","Public","Religious","School","500f188b-2859-4df4-bf07-90ab0051bc32","u_fc_poi_school.33390",,,"POINT (7.3255143 12.2629745)"
"KN","NMIS","Maryam Islamiyya","KN1803","Primary","Primary","Public","Religious","School","5011134e-97b3-4524-9b68-f8f021e33a85","u_fc_poi_school.33393",,,"POINT (8.469984 11.97067)"
"JI","NMIS","Gija Primary School","JI2301","Primary","Primary","Public","Religious","School","50208024-77b4-423d-bc29-28a4c5c74beb","u_fc_poi_school.33413",,,"POINT (9.2731304 12.0347672)"
"KN","NMIS","Muhd Barnoma Model Quran","KN0712","Primary","Primary","Public","Religious","School","504cc0d5-3cc1-428d-97a0-cd5fce2b5a86","u_fc_poi_school.33487",,,"POINT (8.499544 12.00879)"
"KN","NMIS","Loma Islamiyya School","KN0601","Primary","Primary","Public","Religious","School","5058f8a5-6f3a-4424-8978-9096c0cc0ae5","u_fc_poi_school.33502",,,"POINT (8.673012 11.64236)"
"SO","NMIS","Doka Islamiyya","62209","Primary","Standard","Private","Religious","School","50888f94-bb1c-414d-b0eb-d2eb32549fa6","u_fc_poi_school.33567",,,"POINT (5.4181243 13.2908182)"
"KN","NMIS","Sabo Islamiyya","KN0804","Primary","Primary","Public","Religious","School","509dff89-245f-4969-b101-ed3ba8d7143f","u_fc_poi_school.33614",,,"POINT (8.667438 12.34749)"
"KT","NMIS","Makarantar Alhaji Ibrahim Liman","43001","Primary","Primary","Public","Religious","School","50c55439-694b-43b4-88d7-658e07376af9","u_fc_poi_school.33685",,,"POINT (7.6610182 12.8750331)"
"YO","NMIS","Nujumul Awlat","71301","Primary","Primary","Public","Religious","School","50e7bf97-561e-43fc-8804-705bd7a92ac6","u_fc_poi_school.33743",,,"POINT (10.4412767 13.1438424)"
"GO","OSGOF","Ahmadna Islamic Schoool","GMSAKK02","Other","Standard","Faith Based","Religious","School","50f02dd4-b65a-4f4f-aac8-e2ddeebe5a6f","u_fc_poi_school.33756",,,"POINT (11.20953 10.28382)"
"KN","NMIS","Nurul Huda Islamiyya","KN1604","Primary","Primary","Public","Religious","School","5188cf7f-1615-4db4-948b-50ddc79e3ee6","u_fc_poi_school.34006",,,"POINT (9.003822 11.86526)"
"ED","NMIS","Moslem Education Center","EDSFUG10","Secondary","Standard","Public","Religious","School","51ac2c5f-a9e8-4854-b188-b8ecd83613fd","u_fc_poi_school.34061",,,"POINT (6.431979 7.021708)"
"SO","NMIS","Mallam Gidado Islamac School","61410","Primary","Standard","Private","Religious","School","5204c2e9-33b3-40a8-b0d7-8b82f3c101fc","u_fc_poi_school.34194",,,"POINT (4.9946648 12.6267886)"
"KT","NMIS","Makarantar Malam Mai Wazobiya","43008","Primary","Primary","Public","Religious","School","52149cfd-06c1-4e11-a11a-a297b59f8c32","u_fc_poi_school.34220",,,"POINT (7.7145473 12.8476482)"
"KN","NMIS","Kakiya Nomadic Islamiyya","KN1409","Primary","Primary","Public","Religious","School","521ad8dd-0a03-411e-9df1-0cbc409f1865","u_fc_poi_school.34230",,,"POINT (8.775404 11.65389)"
"KN","NMIS","Usman Bin Affan Islamiyya School","KN2701","Primary","Primary","Public","Religious","School","52606043-0d41-4ea3-bf57-f93730280753","u_fc_poi_school.34358",,,"POINT (8.419443 11.76959)"
"SO","NMIS","Makarantar Malan Anado","60411","Primary","Pre Primary","Public","Religious","School","526c57e8-48ad-4f68-bcf0-ce2b5cf5ece6","u_fc_poi_school.34381",,,"POINT (5.5529812 13.6204811)"
"KN","NMIS","Malikawa Sarari Islamiya","KN0503","Primary","Primary","Public","Religious","School","52972fa1-fcdd-4e99-b857-44a77aeac90e","u_fc_poi_school.34446",,,"POINT (8.148484 12.37603)"
"SO","NMIS","Madarasatul Ulumudidin Islamiyya Marnona","62203","Primary","Standard","Private","Religious","School","5361986d-28e7-44fd-98d6-d9b3360728d6","u_fc_poi_school.34774",,,"POINT (5.5006027 13.2148477)"
"KN","NMIS","Unguwar Garba Islamiyya","KN2415","Primary","Primary","Public","Religious","School","5362c0cc-7bb1-4f01-bcb7-b15c7f6bf33c","u_fc_poi_school.34777",,,"POINT (8.212518 11.77313)"
"KT","OSGOF","Sheika Dalha Isilamiyya School","42307","Other","Standard","Faith Based","Religious","School","5381d3ac-39d3-4713-bc83-6ab4679e8d9c","u_fc_poi_school.34836",,,"POINT (7.98154 12.46578)"
"KN","NMIS","Ummussalama Islamiyya","KN3808","Primary","Primary","Public","Religious","School","53c676b3-a776-4eeb-af7c-853746ce303c","u_fc_poi_school.34947",,,"POINT (8.565253 11.95666)"
"KN","NMIS","Madarasatul Targif Islamiyya","KN3205","Primary","Primary","Public","Religious","School","53c75f64-90e2-475c-a471-400a657ac61c","u_fc_poi_school.34949",,,"POINT (8.485973 11.41617)"
"KN","NMIS","Nurul Shabab Islamiyya School","KN1407","Primary","Primary","Public","Religious","School","53e99a87-b1e6-49c5-b7bd-2b345e3bec30","u_fc_poi_school.35011",,,"POINT (8.80039 11.45114)"
